ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
80,81,Web,133000,600,732,64.0637,0.0,823,27.897934386391253,518246,0.00153043,516600,0.00232496,66,514960,514960,820,820,0,2.3371341463414637
81,82,Web,133000,600,733,64.1052,0.0,823,27.897934386391253,518246,0.00149303,516600,0.00229616,67,514960,514960,820,820,0,2.3088658536585362
82,83,Web,133000,600,734,64.0442,0.0,823,27.897934386391253,518246,0.00141548,516600,0.00230878,68,514960,514960,820,820,0,2.3220243902439024
83,84,Mobile,166000,800,735,64.0454,0.0,768,27.963541666666668,638146,0.00155177,636610,0.00183631,69,635076,635076,767,767,0,1.838031290743155
84,85,Mobile,166000,800,736,63.6784,0.0,768,27.963541666666668,638146,0.00151624,636610,0.00180074,70,635076,635076,767,767,0,1.803155149934811
85,86,Mobile,166000,800,737,63.3068,0.0,768,27.963541666666668,638146,0.00148053,636610,0.00176433,71,635076,635076,767,767,0,1.767444589308996
86,87,Mobile,166000,800,738,64.0691,0.0,768,27.963541666666668,638146,0.00144482,636610,0.00172792,72,635076,635076,767,767,0,1.731734028683181
87,88,Mobile,166000,800,739,63.9031,0.0,768,27.963541666666668,638146,0.0014091,636610,0.00169151,73,635076,635076,767,767,0,1.6960104302477184
88,89,Mobile,166000,800,740,64.0545,0.0,768,27.963541666666668,638146,0.00137339,636610,0.0016551,74,635076,635076,767,767,0,1.6602998696219036
89,90,Mobile,166000,800,741,63.9118,0.0,768,27.963541666666668,638146,0.00133767,636610,0.00161869,75,635076,635076,767,767,0,1.6245893089960886
90,91,Mobile,166000,800,742,63.7884,0.0,768,27.963541666666668,638146,0.00130698,636610,0.00159317,76,635076,635076,767,767,0,1.5997653194263364
91,92,Mobile,166000,800,743,63.598800000000004,0.0,768,27.963541666666668,638146,0.00127127,636610,0.00155676,77,635076,635076,767,767,0,1.5640547588005216
92,93,Mobile,166000,800,997,63.7372,0.0,768,27.963541666666668,638146,0.00123555,636610,0.00152035,78,635076,635076,767,767,0,1.5283441981747066
93,94,Mobile,166000,800,998,63.9947,0.0,768,27.963541666666668,638146,0.00119984,636610,0.00148387,79,635076,635076,767,767,0,1.4926336375488918
94,95,Mobile,166000,800,999,63.70239999999999,0.0,768,27.963541666666668,638146,0.00128136,636610,0.00170892,80,635076,635076,767,767,0,1.7183702737940025
95,96,Mobile,166000,800,1000,63.9933,0.0,768,27.963541666666668,638146,0.00152075,636610,0.00229695,81,635076,635076,767,767,0,2.3070273794002607
96,97,Mobile,166000,800,1001,63.54659999999999,0.0,768,27.963541666666668,638146,0.00148551,636610,0.00226166,82,635076,635076,767,767,0,2.272425032594524
97,98,Mobile,166000,800,1027,64.1099,0.0,768,27.963541666666668,638146,0.00144979,636610,0.00222518,83,635076,635076,767,767,0,2.236714471968709
98,99,Mobile,166000,800,1028,63.7974,0.0,768,27.963541666666668,638146,0.00141408,636610,0.00218884,84,635076,635076,767,767,0,2.201003911342894
99,100,Mobile,166000,800,1029,63.931900000000006,0.0,768,27.963541666666668,638146,0.00137836,636610,0.00215243,85,635076,635076,767,767,0,2.1652803129074316
100,101,Mobile,166000,800,1030,63.7823,0.0,768,27.963541666666668,638146,0.00134265,636610,0.00211602,86,635076,635076,767,767,0,2.129569752281617
101,102,Mobile,166000,800,1031,64.0746,0.0,768,27.963541666666668,638146,0.00130694,636610,0.00207961,87,635076,635076,767,767,0,2.093859191655802
102,103,Mobile,166000,800,1032,63.6781,0.0,768,27.963541666666668,638146,0.00127331,636610,0.00205117,88,635076,635076,767,767,0,2.066101694915254
103,104,Mobile,166000,800,1033,63.3936,0.0,768,27.963541666666668,638146,0.0012376,636610,0.00201476,89,635076,635076,767,767,0,2.0303911342894394
104,105,Mobile,166000,800,1034,63.6313,0.0,768,27.963541666666668,638146,0.00120542,636610,0.00206728,90,635076,635076,767,767,0,2.0836114732724904
105,106,Mobile,166000,800,1035,63.6944,0.0,768,27.963541666666668,638146,0.00117226,636610,0.00194803,91,635076,635076,767,767,0,1.9650586701434158
106,107,VoD,725000,1200,1036,63.8154,0.0,2239,27.949977668602056,2753528,0.0013745,2749050,0.00170727,2,2744580,2744580,2235,2235,0,1.709400447427293
107,108,VoD,725000,1200,1037,63.86429999999999,0.0,2239,27.949977668602056,2753528,0.00134548,2749050,0.00170566,3,2744580,2744580,2235,2235,0,1.7088098434004475
108,109,VoD,725000,1200,1038,63.8827,0.0,2239,27.949977668602056,2753528,0.00130977,2749050,0.00166893,4,2744580,2744580,2235,2235,0,1.673096196868009
109,110,VoD,725000,1200,1052,63.7288,0.0,2239,27.949977668602056,2753528,0.00127458,2749050,0.00163407,5,2744580,2744580,2235,2235,0,1.639248322147651
110,111,VoD,725000,1200,1053,63.79359999999999,0.0,2239,27.949977668602056,2753528,0.00123987,2749050,0.00160039,6,2744580,2744580,2235,2235,0,1.6065906040268456
111,112,VoD,725000,1200,1054,63.7211,0.0,2239,27.949977668602056,2753528,0.00120655,2749050,0.00157344,7,2744580,2744580,2235,2235,0,1.5806532438478746
112,113,VoD,725000,1200,1055,63.3126,0.0,2239,27.949977668602056,2753528,0.00119562,2749050,0.00165618,8,2744580,2744580,2235,2235,0,1.6644026845637583
113,114,VoD,725000,1200,1056,63.9602,0.0,2239,27.949977668602056,2753528,0.00124544,2749050,0.00212191,9,2744580,2744580,2235,2235,0,2.1311498881431765
114,115,VoD,725000,1200,1057,64.1572,0.0,2239,27.949977668602056,2753528,0.00120537,2749050,0.00213003,10,2744580,2744580,2235,2235,0,2.1402908277404924
115,116,VoD,725000,1200,1058,63.7132,0.0,2239,27.949977668602056,2753528,0.00117704,2749050,0.00206289,11,2744580,2744580,2235,2235,0,2.074165548098434
116,117,VoD,725000,1200,151,63.7277,0.0,2239,27.949977668602056,2753528,0.00141656,2749050,0.00176491,12,2744580,2744580,2235,2235,0,1.777199105145414
117,118,VoD,725000,1200,152,63.5516,0.0,2239,27.949977668602056,2753528,0.00145039,2749050,0.00176663,13,2744580,2744580,2235,2235,0,1.7799328859060402
118,119,VoD,725000,1200,153,63.84649999999999,0.0,2239,27.949977668602056,2753528,0.00148563,2749050,0.00179701,14,2744580,2744580,2235,2235,0,1.8113333333333332
119,120,VoD,725000,1200,154,63.8319,0.0,2239,27.949977668602056,2753528,0.00152123,2749050,0.00182802,15,2744580,2744580,2235,2235,0,1.8433557046979867
120,121,VoD,725000,1200,155,64.1212,0.0,2239,27.949977668602056,2753528,0.0015568,2749050,0.00184109,16,2744580,2744580,2235,2235,0,1.8574496644295302
121,122,VoD,725000,1200,156,63.9686,0.0,2239,27.949977668602056,2753528,0.00130948,2749050,0.00217391,17,2744580,2744580,2235,2235,0,2.191279642058166
122,123,VoD,725000,1200,157,63.95389999999999,0.0,2239,27.949977668602056,2753528,0.00135816,2749050,0.00218916,18,2744580,2744580,2235,2235,0,2.2075480984340046
123,124,VoD,725000,1200,158,64.0696,0.0,2239,27.949977668602056,2753528,0.00138233,2749050,0.00223667,19,2744580,2744580,2235,2235,0,2.2560760626398206
124,125,Live,478000,1200,159,63.85079999999999,0.0,1477,27.924170616113745,1814744,0.00148178,1811790,0.00177978,20,1808844,1808844,1473,1473,0,1.7819551934826885
125,126,Live,478000,1200,160,63.9533,0.0,1477,27.924170616113745,1814744,0.0015173,1811790,0.00180585,21,1808844,1808844,1473,1473,0,1.8090359809911745
