ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
54,55,mMTC,3000,100,1162,63.8365,0.0,111,,14522,0.00120264,14300,0.00299762,176,14080,14080,110,110,0,3.010372727272727
55,56,mMTC,3000,100,1163,63.6805,0.0,111,,14522,0.00120071,14300,0.00299586,177,14080,14080,110,110,0,3.0087454545454544
56,57,mMTC,3000,100,1164,63.8683,0.0,111,,14522,0.00120328,14300,0.00300319,178,14080,14080,110,110,0,3.016209090909091
57,58,mMTC,3000,100,1375,63.5513,0.0,111,,14522,0.00119749,14300,0.0029839,179,14080,14080,110,110,0,2.9970545454545454
58,59,mMTC,3000,100,1376,63.493,0.0,111,,14522,0.00119266,14300,0.00298831,180,14080,14080,110,110,0,3.0016
59,60,mMTC,3000,100,1377,63.6124,0.0,111,,14522,0.00117464,14300,0.00296577,181,14080,14080,110,110,0,2.9792
60,61,mMTC,3000,100,730,63.9258,0.0,111,,14522,0.00140373,14300,0.00320362,182,14080,14080,110,110,0,3.2171818181818184
61,62,mMTC,3000,100,731,63.8923,0.0,111,,14522,0.00138828,14300,0.00319277,183,14080,14080,110,110,0,3.206472727272727
62,63,mMTC,3000,100,732,63.8664,0.0,111,,14522,0.00134034,14300,0.00314912,184,14080,14080,110,110,0,3.1629636363636364
63,64,mMTC,3000,100,733,64.1153,0.0,111,,14522,0.00136158,14300,0.00317529,185,14080,14080,110,110,0,3.1892636363636364
64,65,mMTC,3000,100,734,63.8647,0.0,111,,14522,0.00136576,14300,0.0031797,186,14080,14080,110,110,0,3.193809090909091
65,66,mMTC,3000,100,735,63.7958,0.0,111,,14522,0.00136287,14300,0.00315878,187,14080,14080,110,110,0,3.173027272727273
66,67,mMTC,3000,100,736,63.9666,0.0,111,,14522,0.00134421,14300,0.00315377,188,14080,14080,110,110,0,3.1681636363636363
67,68,mMTC,3000,100,201,63.63020000000001,0.0,111,,14522,0.001498,14300,0.00332507,189,14080,14080,110,110,0,3.339590909090909
68,69,mMTC,3000,100,202,64.0491,0.0,111,,14522,0.0014803,14300,0.0033074,190,14080,14080,110,110,0,3.3220545454545456
69,70,mMTC,3000,100,203,63.586000000000006,0.0,111,,14522,0.00149189,14300,0.00330097,191,14080,14080,110,110,0,3.3158909090909092
70,71,mMTC,3000,100,204,64.0203,0.0,111,,14522,0.00148224,14300,0.00330064,192,14080,14080,110,110,0,3.315563636363636
71,72,mMTC,3000,100,205,63.92269999999999,0.0,111,,14522,0.00146679,14300,0.0032716,193,14080,14080,110,110,0,3.2866636363636363
72,73,mMTC,3000,100,206,63.7805,0.0,111,,14522,0.00145843,14300,0.00327699,194,14080,14080,110,110,0,3.2921818181818185
73,74,mMTC,3000,100,207,63.6532,0.0,111,,14522,0.00145746,14300,0.00327618,195,14080,14080,110,110,0,3.291536363636364
74,75,mMTC,3000,100,208,63.9437,0.0,111,,14522,0.00145424,14300,0.00327313,196,14080,14080,110,110,0,3.2886181818181814
75,76,mMTC,3000,100,209,63.5038,0.0,111,,14522,0.00146904,14300,0.0032889,197,14080,14080,110,110,0,3.304527272727273
76,77,mMTC,3000,100,210,63.8955,0.0,111,,14522,0.00142432,14300,0.00323032,198,14080,14080,110,110,0,3.2460818181818185
77,78,mMTC,3000,100,211,63.792199999999994,0.0,111,,14522,0.00144749,14300,0.00327204,199,14080,14080,110,110,0,3.2879636363636364
78,79,mMTC,3000,100,212,63.7147,0.0,111,,14522,0.00145167,14300,0.0032719,200,14080,14080,110,110,0,3.2879636363636364
79,80,mMTC,3000,100,737,64.0865,0.0,111,,14522,0.00135096,14300,0.00315002,201,14080,14080,110,110,0,3.1662090909090908
80,81,Web,133000,600,738,64.0637,0.0,822,,518244,0.00150841,516600,0.00233415,62,514960,514960,820,820,0,2.3357439024390243
81,82,Web,133000,600,739,64.1052,0.0,822,,518244,0.0014892,516600,0.00231506,63,514960,514960,820,820,0,2.3171829268292683
82,83,Web,133000,600,740,64.0442,0.0,822,,518244,0.00147956,516600,0.00228482,64,514960,514960,820,820,0,2.2874878048780487
83,84,Web,133000,600,741,64.0454,0.0,822,,518244,0.00147647,516600,0.00224653,65,514960,514960,820,820,0,2.249719512195122
84,85,Web,133000,600,1378,63.6784,0.0,822,,518244,0.00133953,516600,0.00203406,66,514960,514960,820,820,0,2.0377926829268294
85,86,Web,133000,600,1379,63.30680000000001,0.0,822,,518244,0.00133205,516600,0.00202368,67,514960,514960,820,820,0,2.027951219512195
86,87,Web,133000,600,1380,64.0691,0.0,822,,518244,0.00131159,516600,0.00200341,68,514960,514960,820,820,0,2.008219512195122
87,88,Web,133000,600,1270,63.9031,0.0,822,,518244,0.00148951,516600,0.00221119,69,514960,514960,820,820,0,2.2165365853658536
88,89,Web,133000,600,1271,64.0545,0.0,822,,518244,0.00147161,516600,0.00221719,70,514960,514960,820,820,0,2.2230731707317073
89,90,Web,133000,600,1272,63.91180000000001,0.0,822,,518244,0.00142885,516600,0.00224802,71,514960,514960,820,820,0,2.2544268292682927
90,91,Web,133000,600,1273,63.7884,0.0,822,,518244,0.00141834,516600,0.00220837,72,514960,514960,820,820,0,2.215317073170732
91,92,Web,133000,600,1274,63.5988,0.0,822,,518244,0.00144854,516600,0.00215648,73,514960,514960,820,820,0,2.1639634146341464
92,93,Web,133000,600,1275,63.7372,0.0,822,,518244,0.00142738,516600,0.00212324,74,514960,514960,820,820,0,2.131256097560976
93,94,Web,133000,600,1276,63.9947,0.0,822,,518244,0.00142129,516600,0.00213559,75,514960,514960,820,820,0,2.1441463414634145
94,95,Web,133000,600,1277,63.7024,0.0,822,,518244,0.00141778,516600,0.00211146,76,514960,514960,820,820,0,2.120585365853658
95,96,Web,133000,600,1278,63.9933,0.0,822,,518244,0.00139271,516600,0.0020982,77,514960,514960,820,820,0,2.107829268292683
96,97,Web,133000,600,1279,63.54659999999999,0.0,822,,518244,0.0013805,516600,0.00209039,78,514960,514960,820,820,0,2.1005487804878045
97,98,Web,133000,600,1280,64.1099,0.0,822,,518244,0.00136707,516600,0.00211989,79,514960,514960,820,820,0,2.1304756097560977
98,99,Web,133000,600,1281,63.7974,0.0,822,,518244,0.00135986,516600,0.00207125,80,514960,514960,820,820,0,2.0824756097560977
99,100,Web,133000,600,1381,63.931900000000006,0.0,822,,518244,0.00131541,516600,0.00202659,81,514960,514960,820,820,0,2.038353658536585
100,101,Web,133000,600,1382,63.7823,0.0,822,,518244,0.00129504,516600,0.00200267,82,514960,514960,820,820,0,2.0149634146341464
101,102,Web,133000,600,1383,64.0746,0.0,822,,518244,0.00128283,516600,0.00196864,83,514960,514960,820,820,0,1.9814756097560977
102,103,Web,133000,600,1384,63.6781,0.0,822,,518244,0.00125641,516600,0.00197646,84,514960,514960,820,820,0,1.9898414634146342
103,104,Web,133000,600,1385,63.3936,0.0,822,,518244,0.0012575,516600,0.00200149,85,514960,514960,820,820,0,2.01540243902439
104,105,Web,133000,600,1386,63.631299999999996,0.0,822,,518244,0.00124681,516600,0.00192987,86,514960,514960,820,820,0,1.9441463414634148
105,106,Web,133000,600,1549,63.6944,0.0,822,,518244,0.00123738,516600,0.00196676,87,514960,514960,820,820,0,1.981731707317073
106,107,Web,133000,600,1550,63.8154,0.0,822,,518244,0.00122356,516600,0.00193112,88,514960,514960,820,820,0,1.9466341463414634
107,108,Web,133000,600,1551,63.8643,0.0,822,,518244,0.00121057,516600,0.00191826,89,514960,514960,820,820,0,1.9343048780487804
108,109,Web,133000,600,1552,63.8827,0.0,822,,518244,0.00119784,516600,0.00193919,90,514960,514960,820,820,0,1.9557804878048781
109,110,Web,133000,600,1553,63.72880000000001,0.0,822,,518244,0.00118003,516600,0.00188125,91,514960,514960,820,820,0,1.8983780487804878
110,111,Mobile,166000,800,1554,63.7936,0.0,768,,638146,0.00139292,636610,0.00212849,92,635076,635076,767,767,0,2.1303129074315517
111,112,Mobile,166000,800,1555,63.7211,0.0,768,,638146,0.0013818,636610,0.00214018,93,635076,635076,767,767,0,2.142698826597132
112,113,Mobile,166000,800,1556,63.3126,0.0,768,,638146,0.00136762,636610,0.00210447,94,635076,635076,767,767,0,2.10767926988266
113,114,Mobile,166000,800,1557,63.96020000000001,0.0,768,,638146,0.00134921,636610,0.00210494,95,635076,635076,767,767,0,2.1088526727509778
114,115,Mobile,166000,800,1558,64.1572,0.0,768,,638146,0.00134907,636610,0.00208198,96,635076,635076,767,767,0,2.086597131681877
115,116,Mobile,166000,800,1559,63.7132,0.0,768,,638146,0.00132196,636610,0.00205158,97,635076,635076,767,767,0,2.056883963494133
116,117,Mobile,166000,800,1560,63.7277,0.0,768,,638146,0.00131052,636610,0.00206881,98,635076,635076,767,767,0,2.0748109517601043
117,118,Mobile,166000,800,1618,63.55159999999999,0.0,769,,638148,0.00131168,636610,0.00211864,99,635076,635076,767,767,0,2.1253324641460236
118,119,Mobile,166000,800,1619,63.8465,0.0,769,,638148,0.00130472,636610,0.00208758,100,635076,635076,767,767,0,2.09496740547588
119,120,Mobile,166000,800,1620,63.8319,0.0,769,,638148,0.00129334,636610,0.00208665,101,635076,635076,767,767,0,2.0947457627118644
120,121,Mobile,166000,800,1621,64.1212,0.0,769,,638148,0.00127987,636610,0.00205169,102,635076,635076,767,767,0,2.0604693611473275
121,122,Mobile,166000,800,1622,63.9686,0.0,769,,638148,0.00127095,636610,0.00205388,103,635076,635076,767,767,0,2.0633637548891786
122,123,Mobile,166000,800,1623,63.9539,0.0,769,,638148,0.00124109,636610,0.00202594,104,635076,635076,767,767,0,2.036114732724902
123,124,Mobile,166000,800,1624,64.0696,0.0,769,,638148,0.00124778,636610,0.00195773,105,635076,635076,767,767,0,1.9686049543676662
124,125,Mobile,166000,800,1625,63.8508,0.0,769,,638148,0.00122428,636610,0.00192248,106,635076,635076,767,767,0,1.9340547588005215
125,126,Mobile,166000,800,1626,63.9533,0.0,769,,638148,0.00121439,636610,0.0019439,107,635076,635076,767,767,0,1.956166883963494
126,127,Mobile,166000,800,1627,63.8205,0.0,769,,638148,0.00120937,636610,0.00193827,108,635076,635076,767,767,0,1.951238591916558
127,128,Mobile,166000,800,1628,63.851600000000005,0.0,769,,638148,0.00119177,636610,0.00188677,109,635076,635076,767,767,0,1.9004302477183834
128,129,Mobile,166000,800,1629,63.8729,0.0,769,,638148,0.001177,636610,0.00187267,110,635076,635076,767,767,0,1.8870273794002608
129,130,Mobile,166000,800,1675,63.65880000000001,0.0,768,,638146,0.00152545,636610,0.00227903,111,635076,635076,767,767,0,2.294080834419818
130,131,Mobile,166000,800,1676,64.0957,0.0,768,,638146,0.00151657,636610,0.00225319,112,635076,635076,767,767,0,2.2689308996088657
131,132,Mobile,166000,800,1677,63.9202,0.0,768,,638146,0.00151271,636610,0.00219717,113,635076,635076,767,767,0,2.2136114732724903
132,133,Mobile,166000,800,1678,64.0694,0.0,768,,638146,0.00149253,636610,0.00220239,114,635076,635076,767,767,0,2.2195306388526728
133,134,Mobile,166000,800,1679,63.4762,0.0,768,,638146,0.00148458,636610,0.00218335,115,635076,635076,767,767,0,2.201186440677966
134,135,Mobile,166000,800,1680,63.9206,0.0,768,,638146,0.00146086,636610,0.00218376,116,635076,635076,767,767,0,2.2022555410691007
135,136,Mobile,166000,800,1681,63.6911,0.0,768,,638146,0.0014484,636610,0.00216706,117,635076,635076,767,767,0,2.186284224250326
136,137,Mobile,166000,800,1682,63.943900000000006,0.0,768,,638146,0.00144086,636610,0.00215822,118,635076,635076,767,767,0,2.1781355932203392
137,138,Mobile,166000,800,1683,63.5959,0.0,768,,638146,0.00143059,636610,0.00217922,119,635076,635076,767,767,0,2.199830508474576
138,139,Mobile,166000,800,1684,63.77450000000001,0.0,768,,638146,0.00141789,636610,0.00214117,120,635076,635076,767,767,0,2.162398956975228
139,140,Mobile,166000,800,1685,63.4869,0.0,768,,638146,0.00141445,636610,0.00211158,121,635076,635076,767,767,0,2.133572359843546
140,141,VoD,725000,1200,1686,63.6954,0.0,2238,,2753526,0.00136241,2749050,0.00203685,2,2744580,2744580,2235,2235,0,2.0389798657718123
141,142,VoD,725000,1200,1720,63.74389999999999,0.0,2238,,2753526,0.00133927,2749050,0.00212824,3,2744580,2744580,2235,2235,0,2.131387024608501
142,143,VoD,725000,1200,1721,63.60360000000001,0.0,2238,,2753526,0.0013275,2749050,0.00197902,4,2744580,2744580,2235,2235,0,1.9831767337807606
143,144,VoD,725000,1200,1722,63.79619999999999,0.0,2238,,2753526,0.00131629,2749050,0.00195654,5,2744580,2744580,2235,2235,0,1.9617181208053691
144,145,VoD,725000,1200,1723,63.56439999999999,0.0,2238,,2753526,0.00130602,2749050,0.00195736,6,2744580,2744580,2235,2235,0,1.9635570469798658
145,146,VoD,725000,1200,1724,63.446099999999994,0.0,2238,,2753526,0.00128572,2749050,0.0019958,7,2744580,2744580,2235,2235,0,2.003006711409396
146,147,VoD,725000,1200,389,63.517900000000004,0.0,2238,,2753526,0.00138735,2749050,0.00203868,8,2744580,2744580,2235,2235,0,2.046903803131991
147,148,VoD,725000,1200,390,63.8989,0.0,2238,,2753526,0.0014058,2749050,0.00206011,9,2744580,2744580,2235,2235,0,2.0693557046979865
148,149,VoD,725000,1200,391,64.083,0.0,2238,,2753526,0.00142543,2749050,0.00203978,10,2744580,2744580,2235,2235,0,2.050035794183445
149,150,VoD,725000,1200,392,63.5953,0.0,2238,,2753526,0.00143821,2749050,0.00206292,11,2744580,2744580,2235,2235,0,2.0741968680089484
150,151,VoD,725000,1200,393,63.80440000000001,0.0,2238,,2753526,0.00145888,2749050,0.00207741,12,2744580,2744580,2235,2235,0,2.089695749440716
151,152,VoD,725000,1200,394,63.7086,0.0,2238,,2753526,0.00147246,2749050,0.00210784,13,2744580,2744580,2235,2235,0,2.1211454138702464
152,153,VoD,725000,1200,395,63.7226,0.0,2238,,2753526,0.00148827,2749050,0.00211456,14,2744580,2744580,2235,2235,0,2.128876957494407
153,154,VoD,725000,1200,396,63.99320000000001,0.0,2238,,2753526,0.00150189,2749050,0.00214703,15,2744580,2744580,2235,2235,0,2.162371364653244
154,155,VoD,725000,1200,397,64.1744,0.0,2238,,2753526,0.00152364,2749050,0.00213218,16,2744580,2744580,2235,2235,0,2.1485324384787474
155,156,VoD,725000,1200,398,63.65990000000001,0.0,2238,,2753526,0.00153468,2749050,0.00217506,17,2744580,2744580,2235,2235,0,2.1924295302013426
156,157,VoD,725000,1200,399,63.8063,0.0,2238,,2753526,0.00154904,2749050,0.00222238,18,2744580,2744580,2235,2235,0,2.240765100671141
157,158,VoD,725000,1200,1725,64.1401,0.0,2238,,2753526,0.00128369,2749050,0.00192346,19,2744580,2744580,2235,2235,0,1.9428635346756151
158,159,VoD,725000,1200,1726,63.5844,0.0,2238,,2753526,0.00126349,2749050,0.00191434,20,2744580,2744580,2235,2235,0,1.9347606263982102
159,160,VoD,725000,1200,1727,64.0538,0.0,2238,,2753526,0.00124376,2749050,0.00186745,21,2744580,2744580,2235,2235,0,1.8888814317673377
160,161,VoD,725000,1200,1728,64.0477,0.0,2238,,2753526,0.00122629,2749050,0.00191789,22,2744580,2744580,2235,2235,0,1.9403355704697987
161,162,VoD,725000,1200,1729,63.62350000000001,0.0,2238,,2753526,0.0012077,2749050,0.0019124,23,2744580,2744580,2235,2235,0,1.9358612975391498
162,163,VoD,725000,1200,1730,63.6534,0.0,2238,,2753526,0.00119238,2749050,0.00181108,24,2744580,2744580,2235,2235,0,1.8355615212527965
163,164,VoD,725000,1200,1731,63.8807,0.0,2238,,2753526,0.00117688,2749050,0.00184336,25,2744580,2744580,2235,2235,0,1.8688590604026847
164,165,Live,478000,1200,1753,63.6421,0.0,1475,,1814740,0.00137094,1811790,0.00202712,26,1808844,1808844,1473,1473,0,2.029314324507807
165,166,Live,478000,1200,1754,63.6669,0.0,1476,,1814742,0.00123035,1811790,0.00276704,27,1808844,1808844,1473,1473,0,2.7702443991853363
166,167,Live,478000,1200,1755,63.508199999999995,0.0,1476,,1814742,0.00119802,1811790,0.00272454,28,1808844,1808844,1473,1473,0,2.7287576374745415
167,168,Live,478000,1200,1756,64.1925,0.0,1476,,1814742,0.00134951,1811790,0.00200031,29,1808844,1808844,1473,1473,0,2.0055532926001356
168,169,Live,478000,1200,1757,64.1035,0.0,1476,,1814742,0.00133054,1811790,0.00196685,30,1808844,1808844,1473,1473,0,1.9731093007467753
169,170,Live,478000,1200,1758,63.889900000000004,0.0,1476,,1814742,0.00131762,1811790,0.00194176,31,1808844,1808844,1473,1473,0,1.9490359809911744
170,171,Live,478000,1200,1759,63.86449999999999,0.0,1476,,1814742,0.0013048,1811790,0.00193713,32,1808844,1808844,1473,1473,0,1.945417515274949
171,172,Live,478000,1200,1760,63.5147,0.0,1476,,1814742,0.00128309,1811790,0.00191308,33,1808844,1808844,1473,1473,0,1.9223896809232859
172,173,Live,478000,1200,1761,64.1639,0.0,1476,,1814742,0.00127058,1811790,0.00190012,34,1808844,1808844,1473,1473,0,1.9104344874405974
173,174,Live,478000,1200,1762,63.94669999999999,0.0,1476,,1814742,0.00125844,1811790,0.00188259,35,1808844,1808844,1473,1473,0,1.8939239646978954
174,175,Live,478000,1200,1763,63.87980000000001,0.0,1476,,1814742,0.0012424,1811790,0.00186319,36,1808844,1808844,1473,1473,0,1.8755465037338763
175,176,Live,478000,1200,1764,63.866,0.0,1476,,1814742,0.00121358,1811790,0.00184322,37,1808844,1808844,1473,1473,0,1.8565852002715548
176,177,Live,478000,1200,1774,63.6928,0.0,1476,,1814742,0.00120883,1811790,0.00183779,38,1808844,1808844,1473,1473,0,1.852172437202987
177,178,Live,478000,1200,1775,63.951699999999995,0.0,1476,,1814742,0.00119088,1811790,0.00183617,39,1808844,1808844,1473,1473,0,1.8515682281059065
178,179,Live,478000,1200,1776,63.9441,0.0,1476,,1814742,0.00117218,1811790,0.00180698,40,1808844,1808844,1473,1473,0,1.8233944331296672
179,180,Live,478000,1200,1468,64.0016,0.0,1475,,1814740,0.00154694,1811790,0.0021777,41,1808844,1808844,1473,1473,0,2.195125594025798
180,181,Live,478000,1200,1469,63.6004,0.0,1475,,1814740,0.00153,1811790,0.00216213,42,1808844,1808844,1473,1473,0,2.1805770536320432
181,182,Live,478000,1200,1470,63.4553,0.0,1475,,1814740,0.00151181,1811790,0.00215891,43,1808844,1808844,1473,1473,0,2.1783774609640187
182,183,Live,478000,1200,1471,64.0603,0.0,1475,,1814740,0.00150147,1811790,0.00214284,44,1808844,1808844,1473,1473,0,2.163319755600815
183,184,Live,478000,1200,1472,63.6704,0.0,1475,,1814740,0.00148031,1811790,0.00212568,45,1808844,1808844,1473,1473,0,2.1471690427698573
184,185,Live,478000,1200,1473,63.7565,0.0,1475,,1814740,0.00146661,1811790,0.00210284,46,1808844,1808844,1473,1473,0,2.1253496266123557
185,186,Live,478000,1200,1474,64.0362,0.0,1475,,1814740,0.00144879,1811790,0.00208708,47,1808844,1808844,1473,1473,0,2.110604209097081
186,187,Live,478000,1200,1475,64.1409,0.0,1475,,1814740,0.00143043,1811790,0.00207418,48,1808844,1808844,1473,1473,0,2.098723693143245
187,188,Live,478000,1200,1476,63.979800000000004,0.0,1475,,1814740,0.00141486,1811790,0.00206965,49,1808844,1808844,1473,1473,0,2.0952138492871692
188,189,Live,478000,1200,1477,63.6884,0.0,1475,,1814740,0.00139571,1811790,0.00203084,50,1808844,1808844,1473,1473,0,2.0574134419551933
189,190,Live,478000,1200,1478,63.8634,0.0,1475,,1814740,0.00137811,1811790,0.00200613,51,1808844,1808844,1473,1473,0,2.0337270875763744
190,191,V2X,99000,300,1479,63.765,0.0,1224,,405048,0.00138621,402600,0.00212256,52,400488,400160,1221,1220,0,2.1232459016393443
191,192,V2X,99000,300,1777,63.6508,0.0,1224,,405048,0.00132703,402600,0.00209293,53,400488,400160,1221,1220,0,2.0939098360655737
