ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
35,36,mMTC,3000,100,639,63.65840000000001,0.0,20,26.6,3700,0.0012375,3660,0.00147801,131,3620,3620,20,20,0,1.47838
36,37,mMTC,3000,100,640,63.9177,0.0,25,26.88,7025,0.00122571,6975,0.00146958,107,6925,6925,25,25,0,1.470112
37,38,mMTC,3000,100,641,63.6973,0.0,32,27.125,7456,0.00121942,7392,0.00148307,133,7328,7328,32,32,0,1.483534375
38,39,mMTC,3000,100,642,64.1699,0.0,66,27.575757575757574,9570,0.00120552,9438,0.00143657,11,9306,9306,66,66,0,1.4368969696969698
39,40,mMTC,3000,100,643,63.8737,0.0,29,27.03448275862069,4901,0.00120345,4843,0.00159575,143,4785,4785,29,29,0,1.5961
40,41,mMTC,3000,100,644,63.7657,0.0,24,26.833333333333332,2592,0.00120119,2544,0.00144459,145,2496,2496,24,24,0,1.4448333333333332
41,42,mMTC,3000,100,645,63.9702,0.0,29,27.03448275862069,7337,0.00121207,7279,0.00148319,106,7221,7221,29,29,0,1.4836724137931034
42,43,mMTC,3000,100,646,63.7813,0.0,7,24.0,1372,0.00122755,1358,0.00132222,149,1344,1344,7,7,0,1.3226142857142857
43,44,mMTC,3000,100,647,64.012,0.0,50,27.44,5950,0.00121071,5850,0.00145763,137,5750,5750,50,50,0,1.45789
44,45,mMTC,3000,100,648,63.58279999999999,0.0,18,26.444444444444443,3960,0.00122301,3924,0.00147207,129,3888,3888,18,18,0,1.4725
45,46,mMTC,3000,100,649,64.0222,0.0,42,27.333333333333332,8358,0.00121735,8274,0.00147534,105,8190,8190,42,42,0,1.4757380952380952
46,47,mMTC,3000,100,814,63.8273,0.0,96,27.708333333333332,14208,0.00121012,14016,0.0014572,82,13824,13824,96,96,0,1.4575104166666668
47,48,mMTC,3000,100,815,64.1906,0.0,12,23.333333333333332,2906,0.00124881,2882,0.00168038,148,2860,2860,11,11,0,1.6808818181818181
48,49,mMTC,3000,100,816,63.4072,0.0,23,26.782608695652176,4899,0.00122112,4853,0.00146967,139,4807,4807,23,23,0,1.470095652173913
49,50,mMTC,3000,100,817,63.8448,0.0,64,27.5625,11328,0.00120044,11200,0.00146256,35,11072,11072,64,64,0,1.4629171875
50,51,mMTC,3000,100,818,63.5542,0.0,41,27.317073170731707,11398,0.00121324,11316,0.00145165,73,11234,11234,41,41,0,1.4521780487804878
51,52,mMTC,3000,100,819,63.9147,0.0,91,27.692307692307693,12740,0.00120086,12558,0.00145642,49,12376,12376,91,91,0,1.4567142857142856
52,53,mMTC,3000,100,820,64.1792,0.0,12,25.666666666666668,2988,0.00122202,2964,0.00148007,144,2940,2940,12,12,0,1.48055
53,54,mMTC,3000,100,821,63.8628,0.0,77,27.636363636363637,19558,0.0012076,19404,0.00145415,10,19250,19250,77,77,0,1.4546363636363635
54,55,mMTC,3000,100,822,63.8365,0.0,123,27.772357723577237,16851,0.00120714,16605,0.00145746,70,16359,16359,123,123,0,1.457747967479675
55,56,mMTC,3000,100,823,63.6805,0.0,54,27.48148148148148,8748,0.0012078,8640,0.00145196,102,8532,8532,54,54,0,1.4522944444444446
56,57,mMTC,3000,100,824,63.8683,0.0,38,27.263157894736842,5890,0.0012109,5814,0.00146205,123,5738,5738,38,38,0,1.462371052631579
57,58,mMTC,3000,100,884,63.55129999999999,0.0,10,25.2,1660,0.00121786,1640,0.0014991,146,1620,1620,10,10,0,1.49944
58,59,mMTC,3000,100,885,63.493,0.0,16,26.25,2304,0.00121607,2272,0.00142659,142,2240,2240,16,16,0,1.42689375
59,60,mMTC,3000,100,886,63.6124,0.0,14,26.0,3962,0.00121735,3934,0.00148196,128,3906,3906,14,14,0,1.482492857142857
60,61,Web,133000,600,887,63.92580000000001,0.0,216,27.61111111111111,250598,0.00120483,250166,0.00145383,29,249738,249738,214,214,0,1.4558598130841123
61,62,Web,133000,600,888,63.8923,0.0,464,27.75862068965517,643562,0.00123947,642634,0.00149094,93,641712,641712,461,461,0,1.493340563991323
62,63,Web,133000,600,889,63.8664,0.0,512,27.890625,296382,0.00120735,295358,0.0014571,121,294336,294336,511,511,0,1.4581389432485323
63,64,Web,133000,600,890,64.1153,0.0,480,27.883333333333333,262973,0.00120692,262013,0.00145709,92,261055,261055,479,479,0,1.4580814196242171
64,65,Web,133000,600,891,63.8647,0.0,409,27.726161369193154,564752,0.00124312,563934,0.00150388,91,563122,563122,406,406,0,1.50628078817734
65,66,Web,133000,600,892,63.7958,0.0,425,27.868235294117646,292986,0.00120504,292136,0.00145503,87,291288,291288,424,424,0,1.456254716981132
66,67,Web,133000,600,893,63.96659999999999,0.0,101,26.89108910891089,113196,0.00120926,112994,0.00145059,124,112798,112798,98,98,0,1.452591836734694
67,68,Web,133000,600,894,63.6302,0.0,547,27.846435100548447,547184,0.00120126,546090,0.00145109,74,545000,545000,545,545,0,1.4528385321100918
68,69,Web,133000,600,943,64.0491,0.0,154,27.454545454545453,194868,0.00120784,194560,0.0014557,109,194256,194256,152,152,0,1.4579144736842105
69,70,Web,133000,600,944,63.58599999999999,0.0,264,27.681818181818183,321740,0.0012043,321212,0.00145462,38,320688,320688,262,262,0,1.4567442748091604
70,71,Web,133000,600,945,64.0203,0.0,140,27.4,165052,0.00120638,164772,0.00145718,14,164496,164496,138,138,0,1.4592536231884057
71,72,Web,133000,600,946,63.9227,0.0,443,27.81081081081081,574627,0.00119989,573741,0.00145129,39,574158,572859,442,441,0,1.4535396825396827
72,73,Web,133000,600,947,63.7805,0.0,338,27.75147928994083,281236,0.00120239,280560,0.00145292,96,279888,279888,336,336,0,1.454389880952381
73,74,Web,133000,600,948,63.6532,0.0,245,27.65714285714286,223321,0.00120321,222831,0.00145539,47,222345,222345,243,243,0,1.4569917695473251
74,75,Web,133000,600,949,63.94369999999999,0.0,348,27.67816091954023,385716,0.00120375,385020,0.00145593,77,384330,384330,345,345,0,1.4578666666666666
75,76,Web,133000,600,950,63.503800000000005,0.0,273,27.794871794871796,231474,0.00120335,230928,0.00145574,110,230384,230384,272,272,0,1.4572316176470588
76,77,Web,133000,600,951,63.895500000000006,0.0,133,26.94736842105263,187187,0.00124796,186921,0.00151538,117,186663,186663,129,129,0,1.517875968992248
