ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
35,36,mMTC,3000,100,639,63.6584,0.0,111,27.74774774774775,14522,0.00132683,14300,0.00272861,127,14080,14080,110,110,0,2.7373181818181815
36,37,mMTC,3000,100,640,63.9177,0.0,111,27.74774774774775,14522,0.00131171,14300,0.00268691,128,14080,14080,110,110,0,2.6957545454545455
37,38,mMTC,3000,100,641,63.697300000000006,0.0,111,27.74774774774775,14522,0.00132522,14300,0.00272346,129,14080,14080,110,110,0,2.7324454545454544
38,39,mMTC,3000,100,642,64.1699,0.0,111,27.74774774774775,14522,0.001322,14300,0.00272041,130,14080,14080,110,110,0,2.729527272727273
39,40,mMTC,3000,100,643,63.8737,0.0,111,27.74774774774775,14522,0.00131493,14300,0.00269982,131,14080,14080,110,110,0,2.709072727272727
40,41,mMTC,3000,100,644,63.76570000000001,0.0,111,27.74774774774775,14522,0.0012982,14300,0.00267858,132,14080,14080,110,110,0,2.6879636363636363
41,42,mMTC,3000,100,645,63.9702,0.0,111,27.74774774774775,14522,0.00129852,14300,0.00267909,133,14080,14080,110,110,0,2.688618181818182
42,43,mMTC,3000,100,646,63.7813,0.0,111,27.74774774774775,14522,0.00128886,14300,0.00267408,134,14080,14080,110,110,0,2.6837454545454547
43,44,mMTC,3000,100,647,64.012,0.0,111,27.74774774774775,14522,0.00128211,14300,0.00269018,135,14080,14080,110,110,0,2.6999818181818185
44,45,mMTC,3000,100,648,63.582800000000006,0.0,111,27.74774774774775,14522,0.00129144,14300,0.00267706,136,14080,14080,110,110,0,2.686990909090909
45,46,mMTC,3000,100,649,64.0222,0.0,111,27.74774774774775,14522,0.00126345,14300,0.002649,137,14080,14080,110,110,0,2.659072727272727
46,47,mMTC,3000,100,814,63.82730000000001,0.0,111,27.74774774774775,14522,0.00125926,14300,0.00264951,138,14080,14080,110,110,0,2.6597181818181816
47,48,mMTC,3000,100,815,64.1906,0.0,111,27.74774774774775,14522,0.00125412,14300,0.00264905,139,14080,14080,110,110,0,2.6593909090909094
48,49,mMTC,3000,100,816,63.4072,0.0,111,27.74774774774775,14522,0.0012406,14300,0.00261807,140,14080,14080,110,110,0,2.6285545454545454
49,50,mMTC,3000,100,817,63.8448,0.0,112,27.5,14524,0.00123329,14300,0.00263547,141,14080,14080,110,110,0,2.6460818181818184
50,51,mMTC,3000,100,818,63.5542,0.0,112,27.5,14524,0.00125689,14300,0.00262819,142,14080,14080,110,110,0,2.638936363636364
51,52,mMTC,3000,100,819,63.9147,0.0,112,27.5,14524,0.00123584,14300,0.00261637,143,14080,14080,110,110,0,2.6272545454545453
52,53,mMTC,3000,100,820,64.1792,0.0,112,27.5,14524,0.00124413,14300,0.00262987,144,14080,14080,110,110,0,2.640890909090909
53,54,mMTC,3000,100,821,63.8628,0.0,112,27.5,14524,0.00122021,14300,0.00261512,145,14080,14080,110,110,0,2.6262818181818184
54,55,mMTC,3000,100,822,63.8365,0.0,112,27.5,14524,0.00120937,14300,0.00259096,146,14080,14080,110,110,0,2.6022545454545454
55,56,mMTC,3000,100,823,63.6805,0.0,112,27.5,14524,0.00121224,14300,0.00260803,147,14080,14080,110,110,0,2.619463636363636
56,57,mMTC,3000,100,824,63.8683,0.0,112,27.5,14524,0.00120108,14300,0.00259718,148,14080,14080,110,110,0,2.6087454545454545
57,58,mMTC,3000,100,884,63.551300000000005,0.0,112,27.5,14524,0.00120459,14300,0.00260581,149,14080,14080,110,110,0,2.617509090909091
58,59,mMTC,3000,100,885,63.493,0.0,112,27.5,14524,0.0011845,14300,0.00257223,150,14080,14080,110,110,0,2.584072727272727
59,60,mMTC,3000,100,886,63.6124,0.0,112,27.5,14524,0.00117844,14300,0.00257567,151,14080,14080,110,110,0,2.587645454545455
60,61,Web,133000,600,887,63.9258,0.0,823,27.897934386391253,518246,0.00149242,516600,0.00201481,46,514960,514960,820,820,0,2.016268292682927
61,62,Web,133000,600,888,63.8923,0.0,823,27.897934386391253,518246,0.00147597,516600,0.00199973,47,514960,514960,820,820,0,2.0017317073170733
62,63,Web,133000,600,889,63.8664,0.0,823,27.897934386391253,518246,0.00145462,516600,0.00197729,48,514960,514960,820,820,0,1.9798170731707319
63,64,Web,133000,600,890,64.1153,0.0,823,27.897934386391253,518246,0.00143705,516600,0.00195924,49,514960,514960,820,820,0,1.9623048780487804
64,65,Web,133000,600,891,63.8647,0.0,823,27.897934386391253,518246,0.00141774,516600,0.00194007,50,514960,514960,820,820,0,1.943670731707317
65,66,Web,133000,600,892,63.79579999999999,0.0,823,27.897934386391253,518246,0.00140971,516600,0.00192673,51,514960,514960,820,820,0,1.9308658536585366
