ue_id,traffic_class,scenario,num_ues,attach_success,attach_time_s,pdu_session_established,bearer_setup_latency_ms,active_drb_count,mean_dl_sinr_db,mean_ul_sinr_db,mean_rsrp_dbm,mean_dl_bler_pct,mean_dl_mcs,mean_ul_mcs,harq_retx_count,mean_cqi,dl_tput_mbps,ul_tput_mbps,dl_bytes,ul_bytes,packet_loss_pct,mean_jitter_ms,mean_e2e_delay_ms,target_dl_rate_mbps,target_ul_rate_mbps,bip_accuracy,bip_false_positive_rate,bip_missed_prediction_rate,macce_adaptation_latency_ms,data_source,simulation_label
4,mMTC,A,100,True,NA,NA,NA,NA,63.93760000000001,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.26352818181818183,1.6061454545454545,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
5,mMTC,A,100,True,NA,NA,NA,NA,63.7606,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.26352818181818183,1.6418636363636365,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
6,mMTC,A,100,True,NA,NA,NA,NA,63.6358,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.6704363636363635,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
7,mMTC,A,100,True,NA,NA,NA,NA,63.831399999999995,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.7061454545454546,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
8,mMTC,A,100,True,NA,NA,NA,NA,63.6977,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.7418636363636364,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
9,mMTC,A,100,True,NA,NA,NA,NA,63.7579,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.7775727272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
10,mMTC,A,100,True,NA,NA,NA,NA,63.9882,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.8132909090909093,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
11,mMTC,A,100,True,NA,NA,NA,NA,63.6021,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.849,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
12,mMTC,A,100,True,NA,NA,NA,NA,64.0332,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2554118181818182,2.3356909090909093,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
13,mMTC,A,100,True,NA,NA,NA,NA,63.9462,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2554118181818182,2.2999818181818186,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
14,mMTC,A,100,True,NA,NA,NA,NA,64.0069,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2554118181818182,2.264263636363636,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
15,mMTC,A,100,True,NA,NA,NA,NA,63.5421,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2554118181818182,2.2285454545454546,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
16,mMTC,A,100,True,NA,NA,NA,NA,63.415,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2554118181818182,2.192836363636364,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
17,mMTC,A,100,True,NA,NA,NA,NA,63.8885,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2554118181818182,2.1571181818181815,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
18,mMTC,A,100,True,NA,NA,NA,NA,63.7324,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2638527272727273,2.1298454545454546,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
19,mMTC,A,100,True,NA,NA,NA,NA,64.051,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2638527272727273,2.0941363636363635,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
20,mMTC,A,100,True,NA,NA,NA,NA,63.8462,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.4700209090909091,2.3587454545454545,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
21,mMTC,A,100,True,NA,NA,NA,NA,63.8979,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.4700209090909091,2.323027272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
22,mMTC,A,100,True,NA,NA,NA,NA,64.0655,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25573636363636365,2.8951090909090906,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
23,mMTC,A,100,True,NA,NA,NA,NA,64.0302,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25573636363636365,2.859390909090909,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
24,mMTC,A,100,True,NA,NA,NA,NA,63.358,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.884718181818182,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
25,mMTC,A,100,True,NA,NA,NA,NA,63.7811,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2563854545454546,1.9204272727272726,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
26,mMTC,A,100,True,NA,NA,NA,NA,63.6197,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25573636363636365,2.8236818181818184,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
27,mMTC,A,100,True,NA,NA,NA,NA,63.707100000000004,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25573636363636365,2.7879636363636364,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
28,mMTC,A,100,True,NA,NA,NA,NA,63.529,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25573636363636365,2.7522545454545453,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
29,mMTC,A,100,True,NA,NA,NA,NA,63.5418,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25573636363636365,2.7165363636363637,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
30,mMTC,A,100,True,NA,NA,NA,NA,63.9244,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25573636363636365,2.680827272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
31,mMTC,A,100,True,NA,NA,NA,NA,63.9243,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2625545454545455,2.651927272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
32,mMTC,A,100,True,NA,NA,NA,NA,64.1605,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25606090909090906,2.609718181818182,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
33,mMTC,A,100,True,NA,NA,NA,NA,63.6918,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.41190454545454547,2.8331,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
34,mMTC,A,100,True,NA,NA,NA,NA,63.8082,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.41190454545454547,2.7973818181818184,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
35,mMTC,A,100,True,NA,NA,NA,NA,63.65839999999999,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.41190454545454547,2.7616636363636364,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
36,mMTC,A,100,True,NA,NA,NA,NA,63.9177,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.31645,3.1876454545454544,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
37,mMTC,A,100,True,NA,NA,NA,NA,63.6973,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.31645,3.151927272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
38,mMTC,A,100,True,NA,NA,NA,NA,64.1699,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.31645,3.116209090909091,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
39,mMTC,A,100,True,NA,NA,NA,NA,63.8737,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.31645,3.0805,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
40,Web,A,100,True,NA,NA,NA,NA,63.7657,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18519146341463413,1.8278170731707317,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
41,Web,A,100,True,NA,NA,NA,NA,63.9702,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18519146341463413,1.7920975609756098,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
42,Web,A,100,True,NA,NA,NA,NA,63.7813,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18519146341463413,1.756390243902439,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
43,Web,A,100,True,NA,NA,NA,NA,64.012,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18519146341463413,1.720670731707317,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
44,Web,A,100,True,NA,NA,NA,NA,63.5828,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18519146341463413,1.6849634146341463,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
45,Web,A,100,True,NA,NA,NA,NA,64.0222,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18754390243902438,1.6577317073170732,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
46,Web,A,100,True,NA,NA,NA,NA,63.8273,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18754390243902438,1.6220243902439024,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
47,Web,A,100,True,NA,NA,NA,NA,64.1906,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.18754390243902438,1.5863048780487803,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
48,Web,A,100,True,NA,NA,NA,NA,63.4072,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.19303170731707317,1.553341463414634,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
49,Web,A,100,True,NA,NA,NA,NA,63.8448,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.21614512195121952,1.530951219512195,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
50,Web,A,100,True,NA,NA,NA,NA,63.554199999999994,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.21614512195121952,1.4952439024390243,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
51,Web,A,100,True,NA,NA,NA,NA,63.9147,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.3301280487804878,1.5699756097560977,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
52,Web,A,100,True,NA,NA,NA,NA,64.1792,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22640487804878048,2.0550853658536585,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
53,Web,A,100,True,NA,NA,NA,NA,63.8628,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22640487804878048,2.019365853658537,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
54,Web,A,100,True,NA,NA,NA,NA,63.8365,NA,NA,0.0,27.864077669902912,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22640487804878048,1.9836585365853658,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
55,Mobile,A,100,True,NA,NA,NA,NA,63.6805,NA,NA,0.0,27.89090909090909,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.1376284224250326,1.8308213820078225,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
56,Mobile,A,100,True,NA,NA,NA,NA,63.8683,NA,NA,0.0,27.89090909090909,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.13907040417209907,1.8073533246414604,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
57,Mobile,A,100,True,NA,NA,NA,NA,63.5513,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.13572620599739244,1.759243807040417,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
58,Mobile,A,100,True,NA,NA,NA,NA,63.492999999999995,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.13572620599739244,1.7235332464146023,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
59,Mobile,A,100,True,NA,NA,NA,NA,63.61240000000001,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.13572620599739244,1.6878226857887875,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
60,Mobile,A,100,True,NA,NA,NA,NA,63.9258,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.13572620599739244,1.6521121251629727,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
61,Mobile,A,100,True,NA,NA,NA,NA,63.8923,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.13572620599739244,1.6163885267275098,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
62,Mobile,A,100,True,NA,NA,NA,NA,63.8664,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.13479400260756194,1.5898956975228162,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
63,Mobile,A,100,True,NA,NA,NA,NA,64.1153,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.15239504563233375,1.5629856584093873,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
64,Mobile,A,100,True,NA,NA,NA,NA,63.8647,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.15239504563233375,1.5272750977835723,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
65,Mobile,A,100,True,NA,NA,NA,NA,63.79580000000001,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.15239504563233375,1.4915514993481096,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
66,Mobile,A,100,True,NA,NA,NA,NA,63.9666,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.2840221642764016,1.5776010430247718,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
67,Mobile,A,100,True,NA,NA,NA,NA,63.6302,NA,NA,0.0,27.89090909090909,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.179980443285528,2.045241199478488,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
68,Mobile,A,100,True,NA,NA,NA,NA,64.0491,NA,NA,0.0,27.927178153446032,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.1781251629726206,1.9789439374185136,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
69,Mobile,A,100,True,NA,NA,NA,NA,63.586,NA,NA,0.0,27.89090909090909,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.179980443285528,1.9758670143415906,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
70,VoD,A,100,True,NA,NA,NA,NA,64.0203,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.27574586129753914,1.8299821029082775,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
71,VoD,A,100,True,NA,NA,NA,NA,63.9227,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.27574586129753914,1.7942639821029083,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
72,VoD,A,100,True,NA,NA,NA,NA,63.7805,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.2774715883668904,1.759413870246085,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
73,VoD,A,100,True,NA,NA,NA,NA,63.653200000000005,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.27929351230425054,1.724805369127517,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
74,VoD,A,100,True,NA,NA,NA,NA,63.94370000000001,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.2785261744966443,1.6901431767337807,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
75,VoD,A,100,True,NA,NA,NA,NA,63.5038,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.2785261744966443,1.654429530201342,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
76,VoD,A,100,True,NA,NA,NA,NA,63.8955,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.28142595078299776,1.620635346756152,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
77,VoD,A,100,True,NA,NA,NA,NA,63.79220000000001,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.29186621923937356,1.5968232662192394,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
78,VoD,A,100,True,NA,NA,NA,NA,63.7147,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.30049530201342284,1.5654228187919463,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
79,VoD,A,100,True,NA,NA,NA,NA,64.0865,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.33200760626398207,1.5575167785234898,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
80,VoD,A,100,True,NA,NA,NA,NA,64.0637,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.3992420581655481,1.6156644295302012,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
81,VoD,A,100,True,NA,NA,NA,NA,64.1052,NA,NA,0.0,27.92503346720214,NA,0,NA,0.731888,0.0,2744580,0,0.0,0.33581073825503355,1.4942505592841164,0.725,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
82,Live,A,100,True,NA,NA,NA,NA,64.0442,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.17963408010862186,1.7242701968771215,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
83,Live,A,100,True,NA,NA,NA,NA,64.0454,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.17963408010862186,1.688560760353021,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
84,Live,A,100,True,NA,NA,NA,NA,63.6784,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.186979633401222,1.6612355736591988,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
85,Live,A,100,True,NA,NA,NA,NA,63.3068,NA,NA,0.0,27.905277401894452,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.1783991853360489,1.620889341479973,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
86,Live,A,100,True,NA,NA,NA,NA,64.0691,NA,NA,0.0,27.905277401894452,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.1783991853360489,1.585173116089613,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
87,Live,A,100,True,NA,NA,NA,NA,63.903099999999995,NA,NA,0.0,27.905277401894452,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.17723489477257295,1.5520773930753564,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
88,Live,A,100,True,NA,NA,NA,NA,64.0545,NA,NA,0.0,27.905277401894452,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.17805974202308217,1.516775288526816,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
89,Live,A,100,True,NA,NA,NA,NA,63.91180000000001,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.18747182620502376,1.5580923285811268,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
90,Live,A,100,True,NA,NA,NA,NA,63.7884,NA,NA,0.0,27.905277401894452,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.18476510522742703,1.4567209775967414,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
91,Live,A,100,True,NA,NA,NA,NA,63.5988,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.1891398506449423,1.7761371350984385,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
92,Live,A,100,True,NA,NA,NA,NA,63.73720000000001,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.1891398506449423,1.8118465716225391,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
93,Live,A,100,True,NA,NA,NA,NA,63.9947,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.21256483367277665,1.9661507128309572,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
94,Live,A,100,True,NA,NA,NA,NA,63.702400000000004,NA,NA,0.0,27.886409736308316,NA,0,NA,0.48235839999999996,0.0,1808844,0,0.0,0.2060448065173116,1.8775084860828242,0.478,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
95,V2X,A,100,True,NA,NA,NA,NA,63.9933,NA,NA,0.0,27.88562091503268,NA,0,NA,0.10670933333333334,0.0,400160,0,0.0,0.5566811475409836,1.6246229508196721,0.099,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
96,V2X,A,100,True,NA,NA,NA,NA,63.54659999999999,NA,NA,0.0,27.88562091503268,NA,0,NA,0.10670933333333334,0.0,400160,0,0.0,0.5731918032786886,1.668590163934426,0.099,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
97,V2X,A,100,True,NA,NA,NA,NA,64.1099,NA,NA,0.0,27.90842191332788,NA,0,NA,0.10670933333333334,0.0,400160,0,0.0,0.5538122950819673,1.6942622950819672,0.099,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
98,V2X,A,100,True,NA,NA,NA,NA,63.79740000000001,NA,NA,0.0,27.90842191332788,NA,0,NA,0.10670933333333334,0.0,400160,0,0.0,0.5510311475409836,1.7285983606557378,0.099,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
