num_ues_configured,num_ues_registered,registration_success_pct,scenario,mean_cell_sinr_db,sinr_distribution_p10_db,sinr_distribution_p50_db,sinr_distribution_p90_db,mean_cell_bler_pct,mean_cell_mcs,prb_utilization_pct,agg_dl_tput_mbps,agg_ul_tput_mbps,agg_dl_bytes,agg_ul_bytes,offered_dl_load_mbps,offered_ul_load_mbps,cell_mean_bearer_latency_ms,cell_pct_ues_lt_12ms_latency,cell_total_drb_count,cell_mean_drb_per_ue,cell_mean_macce_latency_ms,cell_bip_accuracy,cell_activation_success_rate,simulation_wall_s,data_source,bytes_pct_mmtc,target_pct_mmtc,bytes_pct_web,target_pct_web,bytes_pct_mobile,target_pct_mobile,bytes_pct_vod,target_pct_vod,bytes_pct_live,target_pct_live,bytes_pct_v2x,target_pct_v2x
1,1,100.0,A,63.4703,63.4703,63.4703,63.4703,0.0,27.745454545454546,NA,0.003754666666666667,0.0,14080,0,0.003,0.0,NA,NA,NA,NA,NA,NA,NA,35.4594,ns3_5glena_simulation,100.0,1.0,0.0,8.0,0.0,10.0,0.0,35.0,0.0,25.0,0.0,2.0
10,10,100.0,A,63.757899999999985,63.61106,63.7436,63.957010000000004,0.0,27.7392193885919,NA,1.8426175999999996,0.0,6909816,0,1.813,0.0,NA,NA,NA,NA,NA,NA,NA,25.1849,ns3_5glena_simulation,0.8150723550381082,1.0,14.905172583466767,8.0,18.381849820603037,10.0,39.72001569940502,35.0,26.177889541487065,25.0,0.0,2.0
25,25,100.0,A,63.799296,63.49902,63.831399999999995,64.04388,0.0,27.551263063243965,NA,5.013700266666667,0.0,18801376,0,4.934,0.0,NA,NA,NA,NA,NA,NA,NA,82.0535,ns3_5glena_simulation,0.7488813584707843,1.0,10.955793873810087,8.0,13.511266409437267,10.0,43.79328406601729,35.0,28.862419431428847,25.0,2.1283548608357177,2.0
50,50,100.0,A,63.807828,63.54052,63.817750000000004,64.05245000000001,0.0,27.572955590559054,NA,10.027400533333331,0.0,37602752,0,9.868,0.0,NA,NA,NA,NA,NA,NA,NA,197.729,ns3_5glena_simulation,0.7488813584707843,1.0,10.955793873810087,8.0,13.511266409437267,10.0,43.79328406601729,35.0,28.862419431428847,25.0,2.1283548608357177,2.0
100,100,100.0,A,63.82332399999999,63.54614999999999,63.8455,64.06586,0.0,27.739383351765,NA,20.337192533333337,0.0,76264472,0,20.014000000000003,0.0,NA,NA,NA,NA,NA,NA,NA,554.729,ns3_5glena_simulation,0.7384827892075355,1.0,10.128438311354204,8.0,12.49092762354665,10.0,43.18519375575038,35.0,30.833455452232066,25.0,2.6235020679091567,2.0
150,150,100.0,A,63.81022533333334,63.542069999999995,63.829350000000005,64.06942,0.0,27.853103718333532,NA,30.364593066666675,0.0,113867224,0,29.882,0.0,NA,NA,NA,NA,NA,NA,NA,1182.12,ns3_5glena_simulation,0.7419167433114906,1.0,10.401658689773626,8.0,12.827877493527023,10.0,43.3860054408633,35.0,30.18255367321504,25.0,2.4599879593095197,2.0
