ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
15,16,mMTC,3000,100,54,63.5421,0.0,114,27.017543859649123,14528,0.00127199,14300,0.00178646,47,14080,14080,110,110,0,1.789918181818182
16,17,mMTC,3000,100,55,63.41499999999999,0.0,114,27.017543859649123,14528,0.00125695,14300,0.00177074,48,14080,14080,110,110,0,1.7743272727272728
17,18,mMTC,3000,100,56,63.8885,0.0,114,27.017543859649123,14528,0.00123878,14300,0.00175761,49,14080,14080,110,110,0,1.7613454545454545
18,19,mMTC,3000,100,57,63.7324,0.0,114,27.017543859649123,14528,0.00121936,14300,0.00174774,50,14080,14080,110,110,0,1.7516
19,20,mMTC,3000,100,58,64.051,0.0,114,27.017543859649123,14528,0.00119148,14300,0.00171091,51,14080,14080,110,110,0,1.7149181818181818
20,21,Web,133000,600,59,63.8462,0.0,825,27.830303030303032,518250,0.00117433,516600,0.00143403,16,514960,514960,820,820,0,1.4352682926829268
21,22,Web,133000,600,60,63.8979,0.0,825,27.830303030303032,518250,0.00121082,516600,0.00146991,17,514960,514960,820,820,0,1.471670731707317
22,23,Web,133000,600,61,64.0655,0.0,825,27.830303030303032,518250,0.00124662,516600,0.00150508,18,514960,514960,820,820,0,1.507390243902439
23,24,Web,133000,600,62,64.0302,0.0,825,27.830303030303032,518250,0.00128225,516600,0.00154009,19,514960,514960,820,820,0,1.5429268292682927
24,25,Web,133000,600,89,63.358,0.0,825,27.830303030303032,518250,0.00131766,516600,0.00157605,20,514960,514960,820,820,0,1.5794268292682927
25,26,Web,133000,600,90,63.7811,0.0,825,27.830303030303032,518250,0.00135099,516600,0.00161602,21,514960,514960,820,820,0,1.6199390243902438
26,27,Web,133000,600,91,63.6197,0.0,825,27.830303030303032,518250,0.00138684,516600,0.0016512,22,514960,514960,820,820,0,1.6556463414634148
27,28,Web,133000,600,92,63.7071,0.0,825,27.830303030303032,518250,0.00142268,516600,0.00168638,23,514960,514960,820,820,0,1.6913658536585368
28,29,Mobile,166000,800,93,63.529,0.0,773,27.782664941785253,638156,0.00117799,636610,0.0014421,24,635076,635076,767,767,0,1.4436375488917863
29,30,Mobile,166000,800,94,63.5418,0.0,772,27.818652849740932,638154,0.0012126,636610,0.001478,25,635076,635076,767,767,0,1.4802477183833116
30,31,Mobile,166000,800,95,63.9244,0.0,772,27.818652849740932,638154,0.00124808,636610,0.00151274,26,635076,635076,767,767,0,1.5156714471968709
31,32,Mobile,166000,800,96,63.9243,0.0,772,27.818652849740932,638154,0.00128403,636610,0.00154795,27,635076,635076,767,767,0,1.5515775749674054
32,33,Mobile,166000,800,97,64.1605,0.0,772,27.818652849740932,638154,0.00131956,636610,0.0015812,28,635076,635076,767,767,0,1.5855149934810953
33,34,Mobile,166000,800,98,63.6918,0.0,772,27.818652849740932,638154,0.00135513,636610,0.00161603,29,635076,635076,767,767,0,1.6210430247718381
34,35,Mobile,166000,800,99,63.8082,0.0,772,27.818652849740932,638154,0.00138987,636610,0.00165198,30,635076,635076,767,767,0,1.6576923076923078
35,36,Mobile,166000,800,115,63.6584,0.0,772,27.818652849740932,638154,0.00141874,636610,0.00169309,31,635076,635076,767,767,0,1.6995045632333767
36,37,VoD,725000,1200,116,63.9177,0.0,2241,27.92503346720214,2753532,0.00117842,2749050,0.00144158,2,2744580,2744580,2235,2235,0,1.443709172259508
37,38,VoD,725000,1200,117,63.6973,0.0,2241,27.92503346720214,2753532,0.00120797,2749050,0.00148006,3,2744580,2744580,2235,2235,0,1.4832125279642057
38,39,VoD,725000,1200,118,64.1699,0.0,2241,27.92503346720214,2753532,0.00124376,2749050,0.00151497,4,2744580,2744580,2235,2235,0,1.519131991051454
39,40,VoD,725000,1200,119,63.87369999999999,0.0,2241,27.92503346720214,2753532,0.00128531,2749050,0.00154267,5,2744580,2744580,2235,2235,0,1.5478478747203581
40,41,VoD,725000,1200,120,63.765699999999995,0.0,2241,27.92503346720214,2753532,0.00132112,2749050,0.00157737,6,2744580,2744580,2235,2235,0,1.5835615212527965
41,42,VoD,725000,1200,121,63.9702,0.0,2241,27.92503346720214,2753532,0.00135693,2749050,0.00161207,7,2744580,2744580,2235,2235,0,1.619275167785235
42,43,Live,478000,1200,122,63.7813,0.0,1479,27.886409736308316,1814748,0.00124611,1811790,0.00150481,8,1808844,1808844,1473,1473,0,1.506958587915818
43,44,Live,478000,1200,123,64.012,0.0,1479,27.886409736308316,1814748,0.00128171,1811790,0.00153958,9,1808844,1808844,1473,1473,0,1.5427427019687712
44,45,Live,478000,1200,124,63.582800000000006,0.0,1479,27.886409736308316,1814748,0.00131607,1811790,0.00157482,10,1808844,1808844,1473,1473,0,1.5789884589273593
45,46,Live,478000,1200,125,64.0222,0.0,1479,27.886409736308316,1814748,0.00135007,1811790,0.00161206,11,1808844,1808844,1473,1473,0,1.6172505091649694
46,47,Live,478000,1200,130,63.8273,0.0,1479,27.886409736308316,1814748,0.00120714,1811790,0.00146392,12,1808844,1808844,1473,1473,0,1.4701289884589273
47,48,Live,478000,1200,131,64.1906,0.0,1479,27.886409736308316,1814748,0.00117191,1811790,0.00143425,13,1808844,1808844,1473,1473,0,1.4414663951120161
48,49,V2X,99000,300,132,63.4072,0.0,1221,27.954135954135953,405042,0.00120746,402600,0.00152226,14,400488,400160,1221,1220,0,1.5228934426229508
49,50,V2X,99000,300,133,63.84479999999999,0.0,1221,27.954135954135953,405042,0.00117163,402600,0.00148505,15,400488,400160,1221,1220,0,1.4859754098360656
