ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
120,121,Mobile,166000,800,1621.0,64.1212,0.0,323.0,,356806.0,0.00121123,356160.0,0.00146451,148.0,355520.0,355520.0,320.0,320.0,0.0,1.46645
121,122,Mobile,166000,800,1622.0,63.9686,0.0,457.0,,418604.0,0.00121472,417690.0,0.00146589,61.0,416780.0,416780.0,455.0,455.0,0.0,1.4674945054945054
122,123,Mobile,166000,800,1623.0,63.9539,0.0,637.0,,539119.0,0.00120793,537845.0,0.00145995,102.0,537420.0,536575.0,636.0,635.0,0.0,1.4614362204724411
123,124,Mobile,166000,800,1624.0,64.0696,0.0,354.0,,430500.0,0.00121148,429792.0,0.00146319,144.0,429088.0,429088.0,352.0,352.0,0.0,1.4653096590909092
124,125,Mobile,166000,800,1625.0,63.85079999999999,0.0,2262.0,,1698013.0,0.00120341,1693489.0,0.00145342,12.0,1688967.0,1688967.0,2261.0,2261.0,0.0,1.4547412649270235
125,126,Mobile,166000,800,1626.0,63.95329999999999,0.0,272.0,,348092.0,0.00121134,347548.0,0.00146465,140.0,347010.0,347010.0,269.0,269.0,0.0,1.4668847583643123
126,127,Mobile,166000,800,1627.0,63.8205,0.0,411.0,,414321.0,0.00120923,413499.0,0.00146016,109.0,412681.0,412681.0,409.0,409.0,0.0,1.4619290953545232
127,128,Mobile,166000,800,1628.0,63.8516,0.0,838.0,,920475.0,0.00120923,918799.0,0.00146156,94.0,917133.0,917133.0,833.0,833.0,0.0,1.463469387755102
128,129,Mobile,166000,800,1629.0,63.872899999999994,0.0,552.0,,755979.0,0.00124395,754875.0,0.00149243,126.0,753777.0,753777.0,549.0,549.0,0.0,1.4948051001821494
129,130,Mobile,166000,800,1675.0,63.6588,0.0,429.0,,447732.0,0.00124219,446874.0,0.00149306,127.0,446022.0,446022.0,426.0,426.0,0.0,1.4948826291079813
130,131,Mobile,166000,800,1676.0,64.0957,0.0,340.0,,371128.0,0.00124916,370448.0,0.0014988,111.0,369772.0,369772.0,338.0,338.0,0.0,1.5007100591715976
131,132,Mobile,166000,800,1677.0,63.9202,0.0,583.0,,494120.0,0.00123967,492954.0,0.00149174,38.0,491790.0,491790.0,582.0,582.0,0.0,1.493225085910653
132,133,Mobile,166000,800,1678.0,64.0694,0.0,610.0,,479285.0,0.00124502,478065.0,0.0014958,84.0,476847.0,476847.0,609.0,609.0,0.0,1.4971806239737275
133,134,Mobile,166000,800,1679.0,63.4762,0.0,453.0,,491856.0,0.0012423,490950.0,0.00149163,134.0,490050.0,490050.0,450.0,450.0,0.0,1.493528888888889
134,135,Mobile,166000,800,1680.0,63.9206,0.0,705.0,,839598.0,0.00124458,838188.0,0.00149518,114.0,836784.0,836784.0,702.0,702.0,0.0,1.4972507122507124
135,136,Mobile,166000,800,1681.0,63.6911,0.0,401.0,,495914.0,0.00124758,495112.0,0.00149551,158.0,494316.0,494316.0,398.0,398.0,0.0,1.4976658291457285
136,137,Mobile,166000,800,1682.0,63.9439,0.0,451.0,,392402.0,0.00123692,391500.0,0.00148686,62.0,390600.0,390600.0,450.0,450.0,0.0,1.4883933333333332
137,138,Mobile,166000,800,1683.0,63.5959,0.0,425.0,,323599.0,0.00123832,322749.0,0.00149256,135.0,321903.0,321903.0,423.0,423.0,0.0,1.4939078014184397
138,139,Mobile,166000,800,1684.0,63.7745,0.0,214.0,,294984.0,0.00128174,294556.0,0.00153841,163.0,294134.0,294134.0,211.0,211.0,0.0,1.540824644549763
139,140,Mobile,166000,800,1685.0,63.4869,0.0,877.0,,562394.0,0.0012387,560640.0,0.00148949,81.0,558888.0,558888.0,876.0,876.0,0.0,1.4906392694063928
140,141,VoD,725000,1200,1686.0,63.69539999999999,0.0,2505.0,,3083700.0,0.00120115,3078690.0,0.00145132,7.0,3073684.0,3073684.0,2503.0,2503.0,0.0,1.4534558529764283
141,142,VoD,725000,1200,1720.0,63.7439,0.0,1827.0,,2248404.0,0.00120272,2244750.0,0.00145242,75.0,2241100.0,2241100.0,1825.0,1825.0,0.0,1.4545534246575342
142,143,VoD,725000,1200,1721.0,63.60359999999999,0.0,2123.0,,2613076.0,0.00119829,2608830.0,0.00144837,2.0,2605816.0,2604588.0,2122.0,2121.0,0.0,1.4504997642621404
143,144,VoD,725000,1200,1722.0,63.7962,0.0,1670.0,,2054980.0,0.00120064,2051640.0,0.00145059,107.0,2048304.0,2048304.0,1668.0,1668.0,0.0,1.4527218225419662
144,145,VoD,725000,1200,1723.0,63.5644,0.0,1760.0,,2164630.0,0.00119728,2161110.0,0.00144745,68.0,2157596.0,2157596.0,1757.0,1757.0,0.0,1.4495845190665908
145,146,VoD,725000,1200,1724.0,63.4461,0.0,1624.0,,1998308.0,0.00119788,1995060.0,0.00144774,108.0,1993044.0,1991816.0,1623.0,1622.0,0.0,1.4498705302096178
146,147,VoD,725000,1200,389.0,63.5179,0.0,1548.0,,1903446.0,0.00124682,1900350.0,0.00149699,88.0,1897260.0,1897260.0,1545.0,1545.0,0.0,1.499126213592233
147,148,VoD,725000,1200,390.0,63.8989,0.0,1963.0,,2414726.0,0.00124313,2410800.0,0.00149634,46.0,2406880.0,2406880.0,1960.0,1960.0,0.0,1.4984744897959184
148,149,VoD,725000,1200,391.0,64.083,0.0,1910.0,,2350660.0,0.00124228,2346840.0,0.00149205,35.0,2343024.0,2343024.0,1908.0,1908.0,0.0,1.494182389937107
149,150,VoD,725000,1200,392.0,63.5953,0.0,1937.0,,2383924.0,0.00124573,2380050.0,0.00149617,60.0,2376180.0,2376180.0,1935.0,1935.0,0.0,1.4982997416020671
150,151,VoD,725000,1200,393.0,63.8044,0.0,1550.0,,1905910.0,0.00125256,1902810.0,0.00150262,116.0,1899716.0,1899716.0,1547.0,1547.0,0.0,1.5047511312217197
151,152,VoD,725000,1200,394.0,63.7086,0.0,2274.0,,2799108.0,0.00123979,2794560.0,0.00149003,5.0,2791244.0,2790016.0,2273.0,2272.0,0.0,1.492156690140845
152,153,VoD,725000,1200,395.0,63.72259999999999,0.0,1860.0,,2285370.0,0.00125583,2281650.0,0.00150589,95.0,2277940.0,2277940.0,1855.0,1855.0,0.0,1.5080215633423182
