ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
15,16,mMTC,3000,100,104,63.5421,0.0,112,27.5,14524,0.00138731,14300,0.00235969,77,14080,14080,110,110,0,2.364590909090909
16,17,mMTC,3000,100,105,63.415,0.0,112,27.5,14524,0.00136467,14300,0.00232806,78,14080,14080,110,110,0,2.333090909090909
17,18,mMTC,3000,100,106,63.8885,0.0,112,27.5,14524,0.00134234,14300,0.00232403,79,14080,14080,110,110,0,2.3292
18,19,mMTC,3000,100,107,63.7324,0.0,112,27.5,14524,0.00135063,14300,0.00233818,80,14080,14080,110,110,0,2.3434818181818184
19,20,mMTC,3000,100,108,64.051,0.0,112,27.5,14524,0.00134585,14300,0.00232928,81,14080,14080,110,110,0,2.3347181818181815
20,21,mMTC,3000,100,109,63.8462,0.0,112,27.5,14524,0.00135223,14300,0.00232265,82,14080,14080,110,110,0,2.328227272727273
21,22,mMTC,3000,100,110,63.8979,0.0,112,27.5,14524,0.00133055,14300,0.00228745,83,14080,14080,110,110,0,2.2931636363636363
22,23,mMTC,3000,100,111,64.0655,0.0,112,27.5,14524,0.00132321,14300,0.00228049,84,14080,14080,110,110,0,2.2863454545454545
23,24,mMTC,3000,100,112,64.0302,0.0,112,27.5,14524,0.00130121,14300,0.00226315,85,14080,14080,110,110,0,2.2691363636363637
24,25,mMTC,3000,100,198,63.358,0.0,111,27.74774774774775,14522,0.00152342,14300,0.00250359,86,14080,14080,110,110,0,2.5097181818181817
25,26,mMTC,3000,100,199,63.7811,0.0,111,27.74774774774775,14522,0.00154755,14300,0.00252748,87,14080,14080,110,110,0,2.5337454545454547
26,27,mMTC,3000,100,265,63.6197,0.0,112,27.5,14524,0.00130025,14300,0.00228514,88,14080,14080,110,110,0,2.291536363636364
27,28,mMTC,3000,100,266,63.707100000000004,0.0,112,27.5,14524,0.00128877,14300,0.0022467,89,14080,14080,110,110,0,2.253227272727273
28,29,mMTC,3000,100,267,63.529,0.0,112,27.5,14524,0.0012808,14300,0.00223065,90,14080,14080,110,110,0,2.2373181818181815
29,30,mMTC,3000,100,268,63.5418,0.0,112,27.5,14524,0.0012757,14300,0.0022487,91,14080,14080,110,110,0,2.2555
30,31,mMTC,3000,100,269,63.9244,0.0,112,27.5,14524,0.00125657,14300,0.00221609,92,14080,14080,110,110,0,2.223027272727273
31,32,mMTC,3000,100,270,63.9243,0.0,112,27.5,14524,0.00124955,14300,0.00221401,93,14080,14080,110,110,0,2.221081818181818
32,33,mMTC,3000,100,271,64.1605,0.0,112,27.5,14524,0.001247,14300,0.00220024,94,14080,14080,110,110,0,2.2074454545454545
33,34,mMTC,3000,100,272,63.6918,0.0,112,27.5,14524,0.0012352,14300,0.00219783,95,14080,14080,110,110,0,2.205172727272727
34,35,mMTC,3000,100,273,63.8082,0.0,112,27.5,14524,0.00123265,14300,0.0021912,96,14080,14080,110,110,0,2.1986818181818184
35,36,mMTC,3000,100,274,63.65839999999999,0.0,112,27.5,14524,0.00120746,14300,0.00216152,97,14080,14080,110,110,0,2.1691363636363636
36,37,mMTC,3000,100,275,63.9177,0.0,112,27.5,14524,0.00120905,14300,0.0021682,98,14080,14080,110,110,0,2.1759545454545455
37,38,mMTC,3000,100,276,63.6973,0.0,112,27.5,14524,0.00120013,14300,0.00216417,99,14080,14080,110,110,0,2.1720545454545452
38,39,mMTC,3000,100,330,64.1699,0.0,112,27.5,14524,0.00119853,14300,0.00214942,100,14080,14080,110,110,0,2.1574454545454547
39,40,mMTC,3000,100,331,63.8737,0.0,112,27.5,14524,0.00117653,14300,0.00214117,101,14080,14080,110,110,0,2.1493272727272728
40,41,Web,133000,600,332,63.7657,0.0,824,27.864077669902912,518248,0.00155626,516600,0.00183112,32,514960,514960,820,820,0,1.8324756097560977
41,42,Web,133000,600,333,63.9702,0.0,824,27.864077669902912,518248,0.00152055,516600,0.00179487,33,514960,514960,820,820,0,1.7967560975609758
42,43,Web,133000,600,334,63.7813,0.0,824,27.864077669902912,518248,0.00147916,516600,0.00178036,34,514960,514960,820,820,0,1.782780487804878
43,44,Web,133000,600,335,64.012,0.0,824,27.864077669902912,518248,0.00145181,516600,0.00172494,35,514960,514960,820,820,0,1.7279024390243902
44,45,Web,133000,600,336,63.5828,0.0,824,27.864077669902912,518248,0.00141648,516600,0.00168908,36,514960,514960,820,820,0,1.6925853658536587
45,46,Web,133000,600,337,64.0222,0.0,824,27.864077669902912,518248,0.00138324,516600,0.00165532,37,514960,514960,820,820,0,1.6593536585365853
46,47,Web,133000,600,338,63.8273,0.0,824,27.864077669902912,518248,0.00125542,516600,0.00208797,38,514960,514960,820,820,0,2.0925365853658535
47,48,Web,133000,600,339,64.1906,0.0,824,27.864077669902912,518248,0.0012204,516600,0.00204876,39,514960,514960,820,820,0,2.053865853658537
48,49,Web,133000,600,340,63.4072,0.0,824,27.864077669902912,518248,0.00120502,516600,0.00200245,40,514960,514960,820,820,0,2.008085365853659
49,50,Web,133000,600,341,63.8448,0.0,824,27.864077669902912,518248,0.00133964,516600,0.00166284,41,514960,514960,820,820,0,1.6690243902439024
50,51,Web,133000,600,383,63.554199999999994,0.0,824,27.864077669902912,518248,0.00131368,516600,0.00158334,42,514960,514960,820,820,0,1.5900609756097561
51,52,Web,133000,600,384,63.9147,0.0,824,27.864077669902912,518248,0.00127853,516600,0.00155985,43,514960,514960,820,820,0,1.5670975609756097
52,53,Web,133000,600,385,64.1792,0.0,824,27.864077669902912,518248,0.0012471,516600,0.00152169,44,514960,514960,820,820,0,1.5294756097560978
53,54,Web,133000,600,386,63.8628,0.0,824,27.864077669902912,518248,0.00121139,516600,0.00148544,45,514960,514960,820,820,0,1.4937560975609756
54,55,Web,133000,600,387,63.8365,0.0,824,27.864077669902912,518248,0.00117641,516600,0.00144993,46,514960,514960,820,820,0,1.458780487804878
55,56,Mobile,166000,800,388,63.6805,0.0,770,27.89090909090909,638150,0.00155255,636610,0.00183435,47,635076,635076,767,767,0,1.8359843546284225
56,57,Mobile,166000,800,389,63.8683,0.0,770,27.89090909090909,638150,0.00151693,636610,0.00179738,48,635076,635076,767,767,0,1.7997131681877445
57,58,Mobile,166000,800,390,63.5513,0.0,770,27.89090909090909,638150,0.00148116,636610,0.00176092,49,635076,635076,767,767,0,1.7639504563233377
58,59,Mobile,166000,800,391,63.493,0.0,770,27.89090909090909,638150,0.00125719,636610,0.00208385,50,635076,635076,767,767,0,2.0875749674054758
59,60,Mobile,166000,800,392,63.6124,0.0,770,27.89090909090909,638150,0.00122593,636610,0.00204539,51,635076,635076,767,767,0,2.0498044328552805
60,61,Mobile,166000,800,393,63.9258,0.0,770,27.89090909090909,638150,0.00119601,636610,0.00200828,52,635076,635076,767,767,0,2.0133898305084745
61,62,Mobile,166000,800,394,63.89229999999999,0.0,770,27.89090909090909,638150,0.00139976,636610,0.00179637,53,635076,635076,767,767,0,1.8021773142112125
62,63,Mobile,166000,800,424,63.8664,0.0,770,27.89090909090909,638150,0.00142101,636610,0.00170175,54,635076,635076,767,767,0,1.708265971316819
63,64,Mobile,166000,800,425,64.1153,0.0,770,27.89090909090909,638150,0.00138525,636610,0.0016653,55,635076,635076,767,767,0,1.6725032594524119
64,65,Mobile,166000,800,426,63.86469999999999,0.0,770,27.89090909090909,638150,0.00134995,636610,0.00162912,56,635076,635076,767,767,0,1.6370143415906127
65,66,Mobile,166000,800,427,63.79580000000001,0.0,770,27.89090909090909,638150,0.00131447,636610,0.00159294,57,635076,635076,767,767,0,1.6015384615384616
66,67,Mobile,166000,800,428,63.9666,0.0,770,27.89090909090909,638150,0.0012794,636610,0.00155718,58,635076,635076,767,767,0,1.5664797913950457
67,68,Mobile,166000,800,429,63.6302,0.0,770,27.89090909090909,638150,0.00124415,636610,0.00152077,59,635076,635076,767,767,0,1.5307692307692307
68,69,Mobile,166000,800,430,64.0491,0.0,770,27.89090909090909,638150,0.00120876,636610,0.00148404,60,635076,635076,767,767,0,1.4947196870925685
69,70,Mobile,166000,800,431,63.586,0.0,770,27.89090909090909,638150,0.00117305,636610,0.00144763,61,635076,635076,767,767,0,1.4590091264667537
70,71,VoD,725000,1200,432,64.0203,0.0,2241,27.92503346720214,2753532,0.00148363,2749050,0.00187705,2,2744580,2744580,2235,2235,0,1.8791812080536914
71,72,VoD,725000,1200,433,63.9227,0.0,2241,27.92503346720214,2753532,0.00152581,2749050,0.00180255,3,2744580,2744580,2235,2235,0,1.8056912751677852
72,73,VoD,725000,1200,434,63.7805,0.0,2241,27.92503346720214,2753532,0.00149049,2749050,0.00176599,4,2744580,2744580,2235,2235,0,1.770152125279642
73,74,VoD,725000,1200,435,63.653200000000005,0.0,2241,27.92503346720214,2753532,0.00145513,2749050,0.00172917,5,2744580,2744580,2235,2235,0,1.7343445190156601
74,75,VoD,725000,1200,453,63.94370000000001,0.0,2241,27.92503346720214,2753532,0.00141966,2749050,0.00169223,6,2744580,2744580,2235,2235,0,1.698420581655481
75,76,VoD,725000,1200,454,63.5038,0.0,2241,27.92503346720214,2753532,0.00138396,2749050,0.00165551,7,2744580,2744580,2235,2235,0,1.662724832214765
76,77,VoD,725000,1200,455,63.8955,0.0,2241,27.92503346720214,2753532,0.00134867,2749050,0.00161944,8,2744580,2744580,2235,2235,0,1.6276644295302012
77,78,VoD,725000,1200,456,63.79220000000001,0.0,2241,27.92503346720214,2753532,0.00131361,2749050,0.00158314,9,2744580,2744580,2235,2235,0,1.5923803131991052
78,79,VoD,725000,1200,457,63.7147,0.0,2241,27.92503346720214,2753532,0.00127822,2749050,0.0015474,10,2744580,2744580,2235,2235,0,1.5576599552572707
79,80,VoD,725000,1200,458,64.0865,0.0,2241,27.92503346720214,2753532,0.0012427,2749050,0.00151042,11,2744580,2744580,2235,2235,0,1.5216912751677851
80,81,VoD,725000,1200,459,64.0637,0.0,2241,27.92503346720214,2753532,0.00120711,2749050,0.00147381,12,2744580,2744580,2235,2235,0,1.4861029082774049
81,82,VoD,725000,1200,460,64.1052,0.0,2241,27.92503346720214,2753532,0.00117147,2749050,0.00143694,13,2744580,2744580,2235,2235,0,1.4502460850111856
82,83,Live,478000,1200,461,64.0442,0.0,1478,27.905277401894452,1814746,0.00144793,1811790,0.00172189,14,1808844,1808844,1473,1473,0,1.7240529531568227
83,84,Live,478000,1200,462,64.0454,0.0,1478,27.905277401894452,1814746,0.00141239,1811790,0.00168531,15,1808844,1808844,1473,1473,0,1.6884860828241683
84,85,Live,478000,1200,463,63.6784,0.0,1479,27.886409736308316,1814748,0.00134961,1811790,0.00170524,16,1808844,1808844,1473,1473,0,1.7094365241004752
85,86,Live,478000,1200,464,63.3068,0.0,1479,27.886409736308316,1814748,0.00134869,1811790,0.00161961,17,1808844,1808844,1473,1473,0,1.6248133061778682
86,87,Live,478000,1200,470,64.0691,0.0,1479,27.886409736308316,1814748,0.0013131,1811790,0.00158266,18,1808844,1808844,1473,1473,0,1.588886625933469
87,88,Live,478000,1200,471,63.9031,0.0,1479,27.886409736308316,1814748,0.00127787,1811790,0.00154777,19,1808844,1808844,1473,1473,0,1.555010183299389
88,89,Live,478000,1200,472,64.0545,0.0,1479,27.886409736308316,1814748,0.00124235,1811790,0.00151124,20,1808844,1808844,1473,1473,0,1.5194908350305498
89,90,Live,478000,1200,473,63.91180000000001,0.0,1479,27.886409736308316,1814748,0.00120707,1811790,0.00147766,21,1808844,1808844,1473,1473,0,1.4869314324507807
90,91,Live,478000,1200,474,63.7884,0.0,1479,27.886409736308316,1814748,0.00117143,1811790,0.00144066,22,1808844,1808844,1473,1473,0,1.4509504412763068
91,92,Live,478000,1200,189,63.598800000000004,0.0,1478,27.905277401894452,1814746,0.0014849,1811790,0.00175586,23,1808844,1808844,1473,1473,0,1.767162253903598
92,93,Live,478000,1200,190,63.7372,0.0,1478,27.905277401894452,1814746,0.00152103,1811790,0.00179032,24,1808844,1808844,1473,1473,0,1.8026340801086218
93,94,Live,478000,1200,191,63.994699999999995,0.0,1478,27.905277401894452,1814746,0.00155239,1811790,0.00182814,25,1808844,1808844,1473,1473,0,1.8414731839782756
94,95,Live,478000,1200,192,63.7024,0.0,1478,27.905277401894452,1814746,0.00119095,1811790,0.00199966,26,1808844,1808844,1473,1473,0,2.014012219959267
95,96,V2X,99000,300,193,63.99329999999999,0.0,1223,27.90842191332788,405046,0.00119958,402600,0.00164121,27,400488,400160,1221,1220,0,1.641860655737705
96,97,V2X,99000,300,194,63.546600000000005,0.0,1223,27.90842191332788,405046,0.00123503,402600,0.00167789,28,400488,400160,1221,1220,0,1.6788360655737706
97,98,V2X,99000,300,195,64.1099,0.0,1223,27.90842191332788,405046,0.00127095,402600,0.00171299,29,400488,400160,1221,1220,0,1.7142295081967214
98,99,V2X,99000,300,196,63.7974,0.0,1224,27.88562091503268,405048,0.00130614,402600,0.00174884,30,400488,400160,1221,1220,0,1.7503770491803279
99,100,V2X,99000,300,197,63.931900000000006,0.0,1224,27.88562091503268,405048,0.0013289,402600,0.00179079,31,400488,400160,1221,1220,0,1.792622950819672
